,refCount,postCount,changeCount,commitCount,smellCount,hasSmell,LOC,Nesting,WMC,DIT,NOC,CBO,RFC,LCOM,ADD,ADDING_ATTRIBUTE_MODIFIABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,ADDITIONAL_CLASS,ADDITIONAL_FUNCTIONALITY,ADDITIONAL_OBJECT_STATE,ALTERNATIVE_PART_DELETE,ALTERNATIVE_PART_INSERT,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,CLASS_RENAMING,COMMENT_DELETE,COMMENT_INSERT,COMMENT_MOVE,COMMENT_UPDATE,CONDITION_EXPRESSION_CHANGE,DECREASING_ACCESSIBILITY_CHANGE,DELETE,DOC_DELETE,DOC_INSERT,DOC_UPDATE,METHOD_RENAMING,MODIFY,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,PARENT_INTERFACE_CHANGE,PARENT_INTERFACE_DELETE,PARENT_INTERFACE_INSERT,REMOVED_CLASS,REMOVED_FUNCTIONALITY,REMOVED_OBJECT_STATE,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,UNCLASSIFIED_CHANGE,ForwardEngineering,ReEngineering,CorrectiveEngineering,Management,usageCount,refDensity,postDensity
DOC_INSERT,0.144883266972611,0.129594298651994,0.411144379988874,0.366032840998983,0.148359744653781,0.150078934063283,0.317638195262557,0.219143443719721,0.290140289512758,-0.0332038143709819,0.0192467287745742,0.270482236208828,0.179798005879748,0.256683809329892,0.0237475768034223,0.23665076793484,0.218000091927721,0.122622091010928,0.289962196027836,0.379079062562345,0.387825154790289,0.328082309393423,0.331906149081087,0.390450492606174,0.265514504308464,0.0915520346602006,0.373256676804281,0.364341689370531,0.309680355505583,0.313649885741273,0.323633096285656,0.355561863440945,-0.0311377527825055,0.420915483426113,1,0.341266828173005,0.420330798052791,0.36681820178437,0.358424488992671,0.406950518777064,0.294514267108988,0.314603817494699,0.246625614503278,0.0735998747301892,0.143028728564271,0.161039822300982,0.0749314438583247,0.0764642273028487,0.0665028858765865,0.301551960544621,0.374275367379198,0.36888655180926,0.29472367608988,-0.0278619030887194,0.12778035603605,0.254338419818718,0.337594447298657,0.243937534279882,0.368657037170294,0.387221174850762,0.334005857583153,0.344700309465131,0.392179772904004,0.330116496637182,0.398613180001185,0.420936205338771,0.376599158923629,0.412584504505491,0.0935609393917867,0.0743958555919758,0.0454962345784401
DOC_UPDATE,0.345733855222796,0.318350390881502,0.761589225097123,0.737841180497422,0.235238217042499,0.235368779968308,0.543990605331438,0.361312219374667,0.519054539536512,-0.168860693720698,0.00640672240685989,0.491976334200525,0.247438840811203,0.540199449181978,0.149966724876438,0.268570576397401,0.172546377428882,0.168619274407405,0.36508505650814,0.573735895332686,0.56718662895736,0.472180126445444,0.46124326748011,0.5409657484678,0.339002821799255,0.147800483377255,0.504458593010662,0.513689859742576,0.380317899785433,0.335359584435736,0.501925386201302,0.43098681636104,-0.112234769803431,0.519384038398654,0.341266828173005,1,0.530527144667652,0.737107270413293,0.545994798388698,0.514822635778079,0.269526939603697,0.407531959578053,0.323203891367166,0.0664163205547964,0.129617612448346,0.113266776113436,0.101613831677864,0.0381992555734815,0.0627051162948655,0.436999854936953,0.644884072272953,0.655513587225119,0.251343607416997,0.0571034723344035,0.13921910837118,0.375138923835068,0.293537884691574,0.208632455416996,0.620483566498827,0.61636546728168,0.436731202733035,0.536730844907558,0.596524280006828,0.330864327561238,0.715623532108859,0.762214265812537,0.709755477202343,0.769744713633814,0.195539340755093,0.185021378639631,0.120154447799516
METHOD_RENAMING,0.250061471786629,0.23128768975337,0.5953602593372,0.556463568980183,0.258704725969712,0.260326092467872,0.510881915427436,0.385951805728192,0.483020720234565,-0.0092462689418285,0.0210327510558671,0.502067017039198,0.344189118704836,0.434737732355382,0.0758148421911021,0.280816094882952,0.14693718575,0.16872436144916,0.43529301537273,0.582250066717689,0.535129508309196,0.454236066425319,0.466671949131195,0.554949110499947,0.420347123241416,0.181650360028745,0.480057469129065,0.510228185907076,0.454798297362552,0.345081921786518,0.496413467379788,0.429034842019374,-0.105221074909445,0.465797916926329,0.420330798052791,0.530527144667652,1,0.558812727352834,0.617230803336046,0.607704561379302,0.33480832348393,0.460973078748291,0.419578743099722,0.148500926535804,0.219990883224791,0.141448768078071,0.138933507910636,0.147365336143131,0.119574252522305,0.510125424115942,0.598455387136919,0.54265157929766,0.30552317515206,0.0259075665312364,0.101981976934909,0.521002409442011,0.341032469306024,0.380800108047265,0.555923113882707,0.559203256802801,0.456270680868603,0.51506437590639,0.575960613086916,0.410899891751536,0.586260685488644,0.596472463891092,0.568066812157465,0.586091423439189,0.181421502048639,0.103634721079722,0.0590307618736239
MODIFY,0.481444081227859,0.455382970790165,0.938774576279492,0.996052494343168,0.314208047662534,0.313796246090311,0.749472213413647,0.567652636083961,0.705558050508752,-0.0129922948637284,0.0473701514064475,0.710532959075341,0.481506013020877,0.638304246381381,0.0163131576538794,0.291455888914101,0.154938113078256,0.140680558250964,0.382689876944342,0.659839005334905,0.641097316200291,0.628849408480945,0.566612002908925,0.562056036081216,0.387321883204308,0.159700388467213,0.66150520181892,0.620149393421266,0.498162329039933,0.426439845907591,0.660719950659055,0.474226039760612,0.046697612704353,0.555580647718506,0.36681820178437,0.737107270413293,0.558812727352834,1,0.607288374747348,0.531634738633875,0.268889121646258,0.424948751767015,0.329929924861288,0.0968747393840773,0.126193784928046,0.137415326439806,0.139868172530269,0.0868031833693454,0.114903310823433,0.498005514602868,0.830722771820189,0.78525346403699,0.277993989725249,-0.0212095617401811,0.161340796660098,0.356408729261171,0.318584355491278,0.271808740102025,0.813197318483595,0.777564346291092,0.562818545818392,0.71654819920076,0.799592002482849,0.347872670130325,0.886596422264593,0.913861618685124,0.897001352851093,0.936226726136518,0.357689707571706,0.16683479030317,0.0944575714855449
PARAMETER_DELETE,0.245605126462196,0.223277468676063,0.64959803604184,0.604075591286396,0.214283134657219,0.215270434147897,0.519078043227399,0.372545073572242,0.47284880547784,-0.0640367851317431,0.0246758476902914,0.484566922107179,0.287004021486789,0.419769173614762,0.0390819042980224,0.269263177088602,0.209112800466067,0.155551583692215,0.416107842045912,0.603385024773856,0.566055192914619,0.491948230341487,0.473011355116898,0.516384017767892,0.388332443380303,0.234821326059256,0.505778314756366,0.505391352160217,0.429780166934294,0.360670521640301,0.536972939580286,0.443444773442163,-0.0426731784089996,0.471116103135427,0.358424488992671,0.545994798388698,0.617230803336046,0.607288374747348,1,0.720181878440677,0.400828205907909,0.459090117863313,0.378332348750964,0.098840171466121,0.14453298219747,0.111934955210472,0.146105493728793,0.133546861079949,0.0756701951697502,0.486419430304718,0.621490928860134,0.609769673130878,0.287053724546917,-0.0235194142344636,0.161946933003927,0.43425579394676,0.372007910988697,0.31569227397219,0.607946162664744,0.593955101359866,0.477912356315117,0.546612770756056,0.658361692928815,0.393440326662956,0.636226804327132,0.641834006528746,0.619378216483157,0.642691695021091,0.171908308144828,0.10036586195919,0.0540355669069481
PARAMETER_INSERT,0.21582273151611,0.195928888131721,0.585440362562935,0.529671672402685,0.205723071161189,0.207041612266619,0.458121916178413,0.328213859594421,0.439144419733738,-0.0244828575977577,0.0205684459792422,0.449000312605026,0.288197750339396,0.380053755679421,0.0474339033900577,0.255988100013335,0.173262207934174,0.179811830297366,0.389191025164467,0.588881232747271,0.539807192463049,0.448062294877549,0.482538113761192,0.479504934206455,0.374698941565593,0.238954935055503,0.502026447663601,0.547730228597748,0.3943105763253,0.376665851531059,0.486211592834118,0.385232011826678,-0.0620949485113555,0.425574179336404,0.406950518777064,0.514822635778079,0.607704561379302,0.531634738633875,0.720181878440677,1,0.392871718299069,0.438126493827168,0.370166986940173,0.151397563234724,0.14601688358951,0.147879619438821,0.116848342483165,0.139394994606446,0.0692168231876798,0.457448953444492,0.546685326491273,0.523474844781724,0.272891039135859,-0.0381259635245151,0.142170070803721,0.451989649762947,0.3582289638086,0.302807914445765,0.544945218885581,0.561028234816054,0.446725987836913,0.491034764952996,0.567319850026095,0.3830921787503,0.574227556954843,0.584451808778207,0.543387418742975,0.581129903451172,0.151610568011946,0.100909835840136,0.0595371713032006
PARAMETER_ORDERING_CHANGE,0.115933444714465,0.0992195624439227,0.282915225450015,0.267840895235661,0.13820845844444,0.139511490535733,0.212176603702394,0.130959176742558,0.219913410652534,-0.0357877260963375,0.0454468247668995,0.22176829727875,0.148103524406923,0.208933059994499,0.0357527125898647,0.126233510632713,0.18113315929299,0.180759963405442,0.310146539850022,0.323005496077827,0.30163729166903,0.200077294893238,0.241811616620692,0.310669434027047,0.288680852543838,0.128720954981924,0.262959567210114,0.27249194436673,0.216953076282616,0.207620934433205,0.253198993515063,0.242030521825758,-0.0703582565857058,0.240234280700195,0.294514267108988,0.269526939603697,0.33480832348393,0.268889121646258,0.400828205907909,0.392871718299069,1,0.4196685799243,0.336195179151568,-0.0206532072219958,0.0574946702583168,0.109988190863668,0.0629551844182387,0.0555202116964544,0.022473887059506,0.260760273339797,0.284855943989653,0.279999607196592,0.329067849188794,-0.0163018338751947,0.139386656800445,0.306484542248394,0.278111171991928,0.197536152429779,0.252370590135828,0.260705861952501,0.227929131931899,0.226723760775325,0.276036574261554,0.265752673835438,0.279588331415692,0.280203505822543,0.270027417429819,0.281414338741544,0.0976848659692206,0.0529669730167719,0.0178710940534171
PARAMETER_RENAMING,0.154082174749774,0.139388431755856,0.446354675036151,0.42389093207046,0.117433332946913,0.117847215612944,0.34577429597412,0.266928293398143,0.33867348254792,-0.0357010617448731,0.0181569087725274,0.336059695506855,0.212335862131386,0.289350778214194,0.0370680356309957,0.195536419424343,0.129437802227446,0.131964377922644,0.328555802261437,0.419544186469242,0.375432677856061,0.361046834123923,0.371507060195692,0.401638475920814,0.234053351873784,0.0981831521079799,0.400152225140597,0.42391413565682,0.366427794145183,0.287995158491215,0.377890624945767,0.268745703360587,-0.0143497400995377,0.36780014870635,0.314603817494699,0.407531959578053,0.460973078748291,0.424948751767015,0.459090117863313,0.438126493827168,0.4196685799243,1,0.334211073144092,0.0850271356473511,0.157215523913302,0.11959590012039,0.0994764353899173,0.0984545926283841,0.0922082386398639,0.374584407645893,0.431322443765726,0.379375578085182,0.228129061546673,0.00703513050888358,0.135070322433374,0.311581178701625,0.272199418391605,0.184710714261944,0.390751432737873,0.398302187067219,0.330750374087659,0.377698958261157,0.435367064959634,0.278970646331633,0.429932754419244,0.442149576974584,0.41956529980293,0.443520481986789,0.098814166490227,0.076427955435272,0.0453793717020754
PARAMETER_TYPE_CHANGE,0.179151129590557,0.169242013642749,0.350590220109591,0.331078274218056,0.112078198058302,0.113478660506582,0.288951861522569,0.1989186434572,0.284736218134209,-0.071069393287385,0.0638333935997023,0.298222209449399,0.163126799470849,0.266431960606781,0.0782127741645429,0.202070817605033,0.168730074190932,0.131485691303811,0.331853733049926,0.322839027675003,0.281690258453605,0.258516328556444,0.25069981402663,0.260065912721052,0.402947566430511,0.240214371726445,0.28411675101402,0.293753682904975,0.285590542948597,0.214704633444651,0.319157037287411,0.263962160388451,-0.0799173324732152,0.256342174269863,0.246625614503278,0.323203891367166,0.419578743099722,0.329929924861288,0.378332348750964,0.370166986940173,0.336195179151568,0.334211073144092,1,0.0828350371102861,0.107931675764085,0.114527449717509,0.190321108982983,0.160892666561412,0.112887747223669,0.360541453244846,0.340695686508795,0.331602115496959,0.215909109797715,-0.0243370999962833,0.046624297187758,0.357014822299488,0.256716776571109,0.275301609197561,0.307821394807183,0.297206744967754,0.287696819048058,0.281376823126055,0.329619188463104,0.319310405493956,0.363467295654026,0.351072232670139,0.337844660342035,0.353136476197628,0.105979767190009,0.109177610610277,0.074930307987457
PARENT_CLASS_CHANGE,0.0372332941681121,0.0200461972394932,0.117011769915631,0.0961467148113931,0.0246789415306203,0.0250299901075954,0.0906329750153117,0.076827651387194,0.0679312114371127,0.057038606411252,-0.00341860334799424,0.100164691335236,0.0763423101483179,0.0536009733704243,0.049591247324932,0.105188182720499,0.0394997722998874,-0.0113303588774719,0.112952623090861,0.133520147376762,0.142450842720712,0.0822401191439825,0.111450614696629,0.0703978949929335,0.105080911426901,0.062486273657553,0.147721735061099,0.151212075295244,0.195308423058339,0.181217880717139,0.119038631791146,0.0969638178693157,-0.042031867310097,0.033272965862809,0.0735998747301892,0.0664163205547964,0.148500926535804,0.0968747393840773,0.098840171466121,0.151397563234724,-0.0206532072219958,0.0850271356473511,0.0828350371102861,1,-0.0113303745144284,-0.0128748188549848,-0.0104787362443839,0.00942138431777846,-0.0161436297589537,0.120660512405664,0.093832993017209,0.118297250382268,0.0900492542977148,-0.00673891021317644,-0.0135856992319617,0.12573403876464,0.0163045722478007,0.144868338672094,0.125207877000627,0.123905600366882,0.127753940401924,0.129575084470083,0.118853930215369,0.116253283458535,0.116683649219797,0.114200348528799,0.103612667601918,0.112159187008184,0.0422296546348229,0.00760778450005446,-0.0160860058115916
PARENT_CLASS_DELETE,0.0540920396406777,0.0577243747366369,0.156385195936,0.125432315812055,0.117573830909134,0.11853002904383,0.112677134560167,0.098509192443185,0.108781287512979,0.0445272768621904,0.0130616164590668,0.0972774407327584,0.0846867054562856,0.0973738596937876,-0.0172683594558881,0.102671724699459,0.0217269045705573,0.130644528464253,0.0999478854538859,0.177087086924382,0.169899842929601,0.144213129604039,0.145786865814173,0.205185925596458,0.14636639641287,0.0956285623208,0.123820706209335,0.153018731451796,0.145485679654377,0.151838984284302,0.140334342903704,0.194191532002652,0.00307102941079012,0.147433374371777,0.143028728564271,0.129617612448346,0.219990883224791,0.126193784928046,0.14453298219747,0.14601688358951,0.0574946702583168,0.157215523913302,0.107931675764085,-0.0113303745144284,1,0.174035045123857,0.0657300859324543,0.0250276882526235,0.083958321194407,0.130842865839778,0.154917526477587,0.146417813043161,0.180528138742316,0.110515716648134,0.102567445880455,0.0226753716296574,0.0313536499983959,0.101658189022799,0.159068585274278,0.165508477687154,0.17518805935868,0.148537697610403,0.155908318739909,0.161424845260557,0.162180119585668,0.163378066359371,0.129183108338397,0.150359453848843,0.0719485871275696,-0.0171469956942593,-0.0154167497133324
PARENT_CLASS_INSERT,0.0861751271633399,0.0766685835467384,0.14363372314843,0.139742647485335,0.026338022518108,0.0268045231267565,0.132945404332047,0.120890499974245,0.125266699416347,-0.0275674867403427,0.00137591191515198,0.105541095392058,0.0768676056321658,0.085402180063335,0.115988983795766,0.0550533449396988,0.0885960569017132,-0.0170861448507989,0.127939282722313,0.207821077124461,0.143072262951059,0.133231953350688,0.127925381840161,0.1082828186114,0.16786960342961,0.230281671524284,0.148266564104761,0.163114078741981,0.0958838405706173,0.167746935311735,0.097230903476032,0.136138640092351,-0.0402127390971832,0.125643212305371,0.161039822300982,0.113266776113436,0.141448768078071,0.137415326439806,0.111934955210472,0.147879619438821,0.109988190863668,0.11959590012039,0.114527449717509,-0.0128748188549848,0.174035045123857,1,0.121207978846097,0.154501929417507,0.157366752045031,0.128394754637563,0.121256030379766,0.0947205188950242,0.116706587036818,-0.0101622549898042,0.0318783580585033,0.0839488591929453,0.167936412677381,0.117913716036375,0.139580936075144,0.164816630604213,0.130172046382767,0.12760781418383,0.168484348605256,0.106515528063977,0.133303680364629,0.140834619018666,0.130362090598997,0.139335042949486,0.071961282986704,0.0207515628619832,0.00549982950429872
PARENT_INTERFACE_CHANGE,0.0997210207886243,0.105961593101497,0.129056093491286,0.138833851359269,0.056517666501766,0.0571001383682871,0.123906370369423,0.0918847919827506,0.0931799649621048,0.0468922370017389,0.134913015846364,0.119225021015435,0.101447428606103,0.108940514522547,-0.0312773443774307,0.0423265778496902,0.0749551685058309,0.142445851672296,0.109699442752487,0.146770913971343,0.0686399576943358,0.113942990013235,0.0730611059717758,0.0902832801894366,0.211747738598808,0.2342172652499,0.0985534666088142,0.10969124037108,0.14637864632202,0.11408861585317,0.0909152224664429,0.114231010101386,-0.00463678291094787,0.0829919221542534,0.0749314438583247,0.101613831677864,0.138933507910636,0.139868172530269,0.146105493728793,0.116848342483165,0.0629551844182387,0.0994764353899173,0.190321108982983,-0.0104787362443839,0.0657300859324543,0.121207978846097,1,0.198167516209633,0.203312109091505,0.199037033137543,0.121360159951217,0.129419307470004,0.0656891974236274,-0.00827099712126073,0.112212384042208,0.157197064709569,0.113532645622404,0.112305213426233,0.123341626931815,0.0946445467298066,0.0902662398865245,0.10183195456218,0.125266645025649,0.0534345999427175,0.134452629363224,0.13014595091334,0.123041595177444,0.128449907518604,0.0896986231606775,0.0372253625062157,0.0240284984640634
PARENT_INTERFACE_DELETE,0.0819636696387762,0.0777068557984909,0.118575403265029,0.0831794066429624,0.000367102328634304,0.00108189191090086,0.0923503900946838,0.065519367689254,0.112432682099504,0.0100099434234602,0.014815135588575,0.109605329664513,0.0325892484895243,0.00308967742816076,-0.0054013601481407,0.173000315441043,0.0930262417305459,0.0226784642999401,0.164015117536094,0.149882551081112,0.102209583001498,0.158784410479224,0.0880753158868788,0.0956799832830668,0.187467029640566,0.125715582430643,0.114674153406747,0.0954707247990759,0.13858733354489,0.103801237059079,0.100605333210005,0.0933272169011651,0.00712265122193522,0.0968018120148087,0.0764642273028487,0.0381992555734815,0.147365336143131,0.0868031833693454,0.133546861079949,0.139394994606446,0.0555202116964544,0.0984545926283841,0.160892666561412,0.00942138431777846,0.0250276882526235,0.154501929417507,0.198167516209633,1,0.298940377600288,0.167706650750393,0.222946784359682,0.124107004367106,0.0749803037300723,0.0256743691456436,0.031440421891107,0.182048236536137,0.0599749741443723,0.127296152040276,0.113546808982532,0.092558188985961,0.0816536345595787,0.136919591233704,0.100870669445136,0.0898738106765629,0.0976882435039636,0.084645508805126,0.0728501909590048,0.11256158383513,0.11173626463859,-0.0129660344598775,-0.0300969526699513
PARENT_INTERFACE_INSERT,0.0974232114375661,0.0929198202424794,0.130833195891536,0.116066859836863,0.0293655007070338,0.0299292878364902,0.0663671827520868,0.0280060831160789,0.0309632715142171,0.00683905861768613,0.0809724755831789,0.0708939373712603,0.0602175801434186,0.0392768305972424,0.0196308886242735,0.0620983016899985,-0.00340345087410931,0.0315413228024286,0.116175007181697,0.199376449149225,0.15411959422595,0.132595836647299,0.0945986002132131,0.0863971746291526,0.100701976637145,0.0961344035123347,0.130206765837272,0.1103571694251,0.121069870569296,0.124696539331666,0.124802304848711,0.0987473168794195,-0.0357351873364576,0.0901693753757483,0.0665028858765865,0.0627051162948655,0.119574252522305,0.114903310823433,0.0756701951697502,0.0692168231876798,0.022473887059506,0.0922082386398639,0.112887747223669,-0.0161436297589537,0.083958321194407,0.157366752045031,0.203312109091505,0.298940377600288,1,0.158221932080875,0.11586442930667,0.0915105849168123,0.0219828305932014,-0.0127423681777053,0.0615145831379818,0.147383810454155,0.118705177986903,0.170144756131058,0.101968003424425,0.10529062834376,0.0997314478440874,0.103991936363376,0.104404168668282,0.0454528959528012,0.123482483495506,0.125252872615477,0.111549735097354,0.124051236770604,0.0727630155700816,0.0316334947176646,0.0192217263406643
REMOVED_CLASS,0.239275568448599,0.217584669178578,0.515948895639637,0.495091159137229,0.17420452616644,0.174265491182826,0.462152614151912,0.308528073573082,0.373564473793539,-0.0575350222699874,0.0892305350620302,0.423587467866053,0.231122247456744,0.419080108583455,0.000455806005067799,0.25677501807106,0.153367026856731,0.123253944269433,0.650591949663377,0.464740677760799,0.478355522015036,0.434945832787031,0.429313618650007,0.455978446360597,0.445986726937256,0.298464798121122,0.430277333057721,0.449806380594107,0.458715494413332,0.36181170845737,0.466424939030332,0.412219649674195,-0.019314451557463,0.415316825472189,0.301551960544621,0.436999854936953,0.510125424115942,0.498005514602868,0.486419430304718,0.457448953444492,0.260760273339797,0.374584407645893,0.360541453244846,0.120660512405664,0.130842865839778,0.128394754637563,0.199037033137543,0.167706650750393,0.158221932080875,1,0.503805787604685,0.536285087938089,0.216049764916343,0.0049977495072625,0.142361442065636,0.347339506727852,0.310183255124711,0.299654991915498,0.499631253580251,0.478765810738891,0.450245441077243,0.478962737933311,0.477381251140454,0.365913496959766,0.516610983269685,0.512420265020633,0.490427307438123,0.502008735554266,0.21120349594769,0.0583387618685202,0.0122988556598335
REMOVED_FUNCTIONALITY,0.458714262499644,0.435195002857761,0.85387718298511,0.822684102719778,0.28027784773273,0.279910182380839,0.717280116074404,0.530158609568463,0.716275664130672,-0.00952587095593505,0.0295371994621044,0.685989693941824,0.517651186851243,0.585715855135512,-0.0227763665963003,0.327317140189106,0.169974245991409,0.12805014978882,0.406463808939459,0.675104772251049,0.617220331363569,0.621010021498621,0.544204242170456,0.550422577196756,0.39632958486357,0.174903007545539,0.607216003846335,0.589347203050037,0.486183319263013,0.400724209375838,0.640098300386993,0.483386497816113,0.0370778046183233,0.536119982091191,0.374275367379198,0.644884072272953,0.598455387136919,0.830722771820189,0.621490928860134,0.546685326491273,0.284855943989653,0.431322443765726,0.340695686508795,0.093832993017209,0.154917526477587,0.121256030379766,0.121360159951217,0.222946784359682,0.11586442930667,0.503805787604685,1,0.763939520301466,0.292779886114247,0.00324221851098897,0.146186511582693,0.358085375946209,0.338287630449409,0.295976577445006,0.777611925184711,0.749647456913026,0.533351475731564,0.670923681835158,0.72886300330991,0.373740903356024,0.813040376563121,0.823335686237582,0.807169139006963,0.838230232370459,0.337925721363318,0.168433545035372,0.100662524241962
REMOVED_OBJECT_STATE,0.328712911366984,0.309434610411421,0.832313802445417,0.78147300680597,0.271814088722952,0.271822106931494,0.664696422278332,0.467330154554852,0.580907465036059,-0.096733264937695,-0.0065363791566765,0.584357210726904,0.337068604915631,0.614530104156249,-0.000727455327831828,0.276063092032509,0.153350755515229,0.143803000854434,0.424623609761507,0.613079771041682,0.726953584797856,0.606315279728061,0.540710122829933,0.646935718173101,0.408635546110628,0.198594263398827,0.606790251599962,0.601486468368335,0.468933212204591,0.384456459261799,0.610939269709373,0.474234913836274,0.0460500373149257,0.522618444672094,0.36888655180926,0.655513587225119,0.54265157929766,0.78525346403699,0.609769673130878,0.523474844781724,0.279999607196592,0.379375578085182,0.331602115496959,0.118297250382268,0.146417813043161,0.0947205188950242,0.129419307470004,0.124107004367106,0.0915105849168123,0.536285087938089,0.763939520301466,1,0.294558791878687,4.19111870843672e-05,0.16228362098023,0.353225573332204,0.294457447053548,0.267627762912274,0.800353356733133,0.7159968134934,0.5657997186371,0.665119427940769,0.711473533744372,0.37980717872862,0.81182411913643,0.813704422019407,0.764968201799558,0.820215009237421,0.280574231533456,0.077782196638053,0.0244234960877182
REMOVING_ATTRIBUTE_MODIFIABILITY,0.150005596254394,0.13894176668569,0.287934916145737,0.277285331805739,0.173216919801165,0.17471641940022,0.222567918906079,0.180567526309183,0.222941881297957,-0.00966546024219122,0.0175709970867686,0.199165023050632,0.144241421479627,0.201894940818407,-0.0169243419424484,0.253362204100904,0.211101976879914,0.140687603941341,0.233199830348103,0.307277751772166,0.313341035257385,0.280666131772685,0.270076628142026,0.343570265145113,0.240450383951059,0.100667160382556,0.301962672014547,0.297763735574332,0.288181562320466,0.30807909019822,0.292838654441181,0.2525625646173,0.0110874631139626,0.234465542850609,0.29472367608988,0.251343607416997,0.30552317515206,0.277993989725249,0.287053724546917,0.272891039135859,0.329067849188794,0.228129061546673,0.215909109797715,0.0900492542977148,0.180528138742316,0.116706587036818,0.0656891974236274,0.0749803037300723,0.0219828305932014,0.216049764916343,0.292779886114247,0.294558791878687,1,0.0547755384256026,0.0737495479113577,0.202798591036984,0.247620335012703,0.269732250933612,0.287617662887604,0.281522561479293,0.245490583417157,0.27854627920747,0.294427489870884,0.255092654169196,0.268364713741427,0.280959228140616,0.263765699365576,0.282235955612835,0.122605012701162,0.0477000333301272,0.0196430123091397
REMOVING_CLASS_DERIVABILITY,-0.00100894357108095,-0.00593605707508786,0.0161334940169009,-0.0261743039015607,0.00927360990697075,0.00949170169093401,0.00128372983043639,-0.0333348886492703,-0.000648998759128474,-0.0302540008084591,-0.0143627306254378,-0.0053912968297649,-0.0115816117623998,0.0111384315753345,0.0120833181691794,0.0666503990100586,-0.0147186413496641,-0.00894319347990521,0.0183990494599794,0.0683596530329715,0.069106922890327,-0.0215456782731836,-0.0138613767681329,0.0625566091290743,-0.0261350362112378,-0.0112587940995488,-0.0299061620349948,-0.0199139888622193,-0.030160684199694,-0.0268067403435159,-0.0257998567548923,0.057874167467091,-0.0874877172399325,0.0235567228112765,-0.0278619030887194,0.0571034723344035,0.0259075665312364,-0.0212095617401811,-0.0235194142344636,-0.0381259635245151,-0.0163018338751947,0.00703513050888358,-0.0243370999962833,-0.00673891021317644,0.110515716648134,-0.0101622549898042,-0.00827099712126073,0.0256743691456436,-0.0127423681777053,0.0049977495072625,0.00324221851098897,4.19111870843672e-05,0.0547755384256026,1,-0.0107233617315344,0.0228076292943258,-0.0207665351908226,-0.0159184470855973,-0.0234916020702618,0.00137521266130935,-0.00638303131450724,-0.0342231122376494,-0.0126975889422146,0.0255144467091911,0.0179753960948107,0.0392643759821904,0.00149956657725182,0.00979143147861842,-0.0185434307971701,0.0239890940506963,0.0217293344422765
REMOVING_METHOD_OVERRIDABILITY,0.1079350583309,0.109647984711812,0.164816635641831,0.160100727882484,0.0392491032775461,0.0398075886078093,0.128536420942146,0.115905967467586,0.12061855904834,-0.0135953737435871,0.0716861748331179,0.115023099626184,0.0831403905225506,0.125390649896002,-0.0434387984745046,0.0711709885038911,0.0473977220132621,0.406876445249289,0.0882284494383359,0.139276416025771,0.127605734375983,0.147014821884516,0.133077614721636,0.144490992243437,0.131208646662183,0.0251755866500968,0.146916274552273,0.165321259066399,0.150035840088992,0.134000095650508,0.145451872374151,0.111257324536818,0.0523539294531364,0.0591816042941578,0.12778035603605,0.13921910837118,0.101981976934909,0.161340796660098,0.161946933003927,0.142170070803721,0.139386656800445,0.135070322433374,0.046624297187758,-0.0135856992319617,0.102567445880455,0.0318783580585033,0.112212384042208,0.031440421891107,0.0615145831379818,0.142361442065636,0.146186511582693,0.16228362098023,0.0737495479113577,-0.0107233617315344,1,0.100890850829663,0.10129499961548,0.0407355191528795,0.167837568653735,0.16681602566832,0.187042206023526,0.163645695435217,0.160490438650265,0.144824880082872,0.173858975388876,0.173776803288935,0.167976600833789,0.162898212589167,0.103899299134686,-0.0132868558453287,-0.0189571186690857
